Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781940167,10,,Aggregated,0.400000,0.000000,5,9,9,9,14,14000,22000,22000,22000,22000,22000,26,0,5,1406.2729390381999,2.6994170002581086,22001.005999998597,125.23076923076923
1781940168,10,,Aggregated,0.400000,0.000000,5,9,9,9,14000,22000,30000,30000,30000,30000,30000,27,0,5,2475.6872483701077,2.6994170002581086,30280.459290999715,169.74074074074073
1781940169,10,,Aggregated,0.400000,0.000000,5,9,9,9,14000,22000,30000,30000,30000,30000,30000,27,0,5,2475.6872483701077,2.6994170002581086,30280.459290999715,169.74074074074073
1781940170,10,,Aggregated,0.400000,0.000000,5,9,9,9,14000,22000,30000,30000,30000,30000,30000,27,0,5,2475.6872483701077,2.6994170002581086,30280.459290999715,169.74074074074073
1781940171,10,,Aggregated,0.400000,0.000000,5,9,9,9,14000,22000,30000,30000,30000,30000,30000,27,0,5,2475.6872483701077,2.6994170002581086,30280.459290999715,169.74074074074073
1781940172,10,,Aggregated,0.400000,0.000000,5,9,9,9,14000,22000,30000,30000,30000,30000,30000,27,0,5,2475.6872483701077,2.6994170002581086,30280.459290999715,169.74074074074073
1781940173,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940174,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940175,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940176,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940177,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940178,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940179,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940180,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940181,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940182,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940183,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940184,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940185,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940186,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940187,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940188,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940189,10,,Aggregated,0.200000,0.000000,6,9,9,11,22000,30000,34000,34000,34000,34000,34000,28,0,5,3611.488870464005,2.6994170002581086,34278.13266699923,214.53571428571428
1781940190,10,,Aggregated,0.000000,0.000000,6,9,9,14,30000,34000,51000,51000,51000,51000,51000,29,0,6,5261.2551378618355,2.6994170002581086,51454.7106250011,302.55172413793105
1781940191,10,,Aggregated,0.000000,0.000000,6,9,9,14,30000,34000,51000,51000,51000,51000,51000,29,0,6,5261.2551378618355,2.6994170002581086,51454.7106250011,302.55172413793105
1781940192,10,,Aggregated,0.000000,0.000000,6,9,9,14,30000,34000,51000,51000,51000,51000,51000,30,0,5,5086.05546243313,2.6994170002581086,51454.7106250011,292.96666666666664
1781940193,10,,Aggregated,0.100000,0.000000,5,9,9,11,22000,34000,51000,51000,51000,51000,51000,31,0,5,4922.09059806432,2.6994170002581086,51454.7106250011,284.0
1781940194,10,,Aggregated,0.100000,0.000000,5,9,9,11,22000,34000,51000,51000,51000,51000,51000,31,0,5,4922.09059806432,2.6994170002581086,51454.7106250011,284.0
1781940195,10,,Aggregated,0.300000,0.000000,6,9,10,11,22000,34000,51000,51000,51000,51000,51000,32,0,5,4768.603259062274,2.6994170002581086,51454.7106250011,275.59375
1781940196,10,,Aggregated,0.300000,0.000000,5,9,9,11,22000,34000,51000,51000,51000,51000,51000,33,0,5,4624.204306757361,2.6994170002581086,51454.7106250011,267.6969696969697
1781940197,10,,Aggregated,0.300000,0.000000,5,9,9,11,22000,34000,51000,51000,51000,51000,51000,33,0,5,4624.204306757361,2.6994170002581086,51454.7106250011,267.6969696969697
1781940198,10,,Aggregated,0.300000,0.000000,5,9,9,11,22000,34000,51000,51000,51000,51000,51000,33,0,5,4624.204306757361,2.6994170002581086,51454.7106250011,267.6969696969697
1781940199,10,,Aggregated,0.400000,0.000000,6,9,11,14,30000,51000,56000,56000,56000,56000,56000,35,0,6,5948.065778514086,2.6994170002581086,55572.631916998944,290.0571428571429
1781940200,10,,Aggregated,0.500000,0.000000,6,9,11,11,30000,51000,56000,56000,56000,56000,56000,36,0,5,5782.938482583127,2.6994170002581086,55572.631916998944,282.4166666666667
1781940201,10,,Aggregated,0.500000,0.000000,5,9,10,11,30000,51000,56000,56000,56000,56000,56000,37,0,5,5626.721840026861,2.6994170002581086,55572.631916998944,275.18918918918916
1781940202,10,,Aggregated,0.700000,0.000000,6,9,10,11,30000,51000,56000,56000,56000,56000,56000,38,0,5,5478.849002131412,2.6994170002581086,55572.631916998944,340.7368421052632
